comment,likes_count,is_reply
"Sombong banget nih orang pingin tahu hasil kerjanya,belom bekerja sudah selangit ngomongnya",2,True
@ldqbaz iya sih. Tapi dengan banyaknya lapangan kerja dan ekonomi yg baik bisa lebih mempermudah kami berubah dan naik kelas bang. Kita doakan saja ya semoga menkeu yg baru bisa memperbaiki ekonomi negara kita.,0,True
"Justru orang seperti ini menutupi kekurangannya dengan kesombongan,tong kosong nyaring bunyinnya,orang yg bijak pasti tidak akan berkata sesumbar",1,True
@riobowohartono2504 sama bang. Kita ambil positip aja kesombongannya. Kita doakan dan tunggu hasil kerjanya. Semua rakyat indonesia akan mantau hasil kerjanya,1,True
"@Poke-Raids outspoken juga biar bang, yg penting kita liat hasil kerjanya nnti. Namanya jga baru dilantik harus benar2 bisa cari kepercayaan publik.",1,True
Siapa maksud nya ?,0,True
"Org penipu mau percaya,",0,True
@tommyspt.3055 itu bukan Konoha kalau keinginan lhu tercapai,0,True
Yakinlah itu hanya khayalan dia aja alias omon2,1,True
InsyaAllah mudah-mudahan,0,True
OMON-omon doang kayak Wowo,0,True
"Bersenang² dulu , bersakit² kemudian",1,True
"Menteri songong,, baru di lantik udh mangil jaman jokowi dan SBY Tanpa pak",1,True
YG koment begini palingan 2 hal kadrun dan SDM Rendah,0,True
Siap2 kecewa... Wkwkwkwk,0,True
"@tommyspt.3055 mudah mudahan bisa dicapai...kalau ngga, bisa back fire",0,True
Sedikit kasi courage lah...masa pesimis mulu...yg pasti menkeu ini meritokrasi.,0,True
Benar,1,True
Cont9h kadrun yg gemar makan olahkata,1,True
Semua juga ngomongnya sama . Udah menjabat malah bagi bagi duit lagi .,0,True
Sekarang waktunya masarakat indonesia dan rakyat kecil seperti kami untuk sama² berdoa sejenak saja .semoga negara ini ekonominya lebih baik lagi kedepannya. Aminnnn,0,False
Semoga pak purbaya membawa angin segar buat perekonomian bangsa ini.. Rakyat spy gk menjerit lg.. Perputaran ekonomi berjalan lbh cepat lagi.. Bismillah semoga diijabah Alloh swt,9,False
"Selamat ya nak Mentri ,smg membuat pensiunan diperhatikan dan mjd sejahtera..smg amanah dan sll dilindungi Allah SWT aamiin",9,False
Itu yang di harapan maysarakat reshuffle menteri semoga makin memajukan Aamiin Semoga bapak presiden Prabowo sehat,4,False
"Biasanya orang jenius suka disalah artikan dari bicara maupun gesturnya, mencoba positip thinking",1,False
dan banyak yg kepancing krn banyak yg salah menilai orang dari cara dia ngomong,1,True
"Kita Doakan Bpk Menkeu Purbaya mampu mengatasi perekonomian NKRI yg melambat menjadi lebih baik, cepat meningkat/maju…rakyat merasakan kesejahteraan, pajak tidak memberatkan rakyat menengah kebawah, Selamat Bertugas Bpk Menkeu RI Purbaya, Salam Hormat, sehat selalu dan semakin Sukses menjalankan tugas2nya 🇮🇩",142,False
"Kita lihat aja respon pasar dg melihat bursa kita, apakah bursa kita merespon positip atau negatif... Itulah tanda2 yg bisa kita lihat secara mudah apakah menteri baru ini punya kapasitas atau tidak?",1,True
"Susah menggantikan bu srimulyani. Semoga masyarakat tidak menyesal udah ngejelek2in bu SM sampe dijarah juga rumahnya. Semoga menkeu yg baru tidak terus menerus ngambil kebijakan yg populer aja, manis di awal pahit di akhir.",0,True
"Intinya jangan takut dg perubahan, karena yg abadi(tetap) adalah perubahan, setiap detik terjadi perubahan dibelahan dunia manapun, yg takut dg perubahan ( mempertahankan status quo)akan digilas oleh perubahan tsb, suka tidak suka, nah pergantian bu srimulyani ini juga bagian dari perubahan tsb, jadi tak usah mendewa dewakanlah... Yg penting beri kesempatan menteri baru membuat perubahan perbaikan, lalu kita evaluasi dalam 100 hari kedepan apakah trend positip atau negatip...kalau negatip kita koreksi dong..wajar2 saja dalam teori improvement( pdca, plan do check action)untuk dikoreksi..",2,True
"Yang jdi pertanyaan tambah maju lebih baik, apa tambah hanjurrrr leburrr",0,True
PD nya bagus....ada harapan nich .. ditunggu eksekusinya,14,False
"Hati2 masuk birokrasi pak, banyak kepentingan disana. Jgn lupa jaga lisan juga",24,False
Betul bnget,1,True
Doa utk bapak dan jajarannya semoga amanah dan membawa perekonomian indonesia maju,0,False
Mantappp... Saya suka menteri yg optimis kayak gini.. Semoga Bapak orang benar,14,False
Benar korupsi,0,True
"Kita do'a kan Bpk Purbaya, semoga ekomomi bangsa kita semakin Baik dan maju di tangan beliau",13,False
Wahai Netizen kita pegang kata kata Menkew Yang baru ini ya. Jangan cuma omon omon,94,False
Pegang apanya ? Bunyi kentut kok dipegang,4,True
Alamat rumahnya gak dicatet?,1,True
Kita kawal,2,True
eh pada gak tau diri emang..kayak pinter aja..pada,1,True
"Belum kerja sudah umbar omongan halu,pikirin tuh sekarang banyak phk dan bisnis lesu,minggu kemarin saja gudang garam baru phk karyawan,belum lagi perusahaan perusahaan yg lain",1,True
Mukanya tidak menyakinkan,0,True
KATANYA 7% GAK SUSAH....NTAR KITA TAGIH KALO DIBAWAH 7%,0,True
Ekonomi meroket,0,True
Mudah2an keren Karena visinya terstruktur Seperti para pebisnis yg sudah kenyang pengalaman Cara bicara nya santai dan teknis tidak seperti pejabat pada umum nya Mudah2an berhasil pak,15,False
"Seperti nya cuma lebih besar omong kosong ,cara bicara lebih sombong dari presiden amerika",3,True
"@dzonebyu beliau itu org cerdas, dr membaca grafik saja 5bulan sblm dilantik jd mentri,beliau sdh menjelaskan kondisi indonesia kedepanya, dan hasilnya tepat dg ucapan beliau. Kita doakan saja smg beliau bs merubah perekonomian indonesia jd lbh baik",0,True
@dzonebyu wkwkwkwkw..mudah sekali terpancing sama gesture,1,True
"gw bngung ada yang bilang dia sombong, dari jawaban beliau ini ga ad sombongnya, malah kelihatan dia ingin meyakinkan diri dia sendiri dan masyarakat. Dia pasti punya rencana dan solusi, tapi lihat nanti hasilnya apakah akan berhasil atau ga, itu aja. Dia ini optimis, masa jadi menteri pesimis, trus ngapain dia jadi menteri, minimal ini orang punya kompetensi.",7,False
"Percaya diri banget ni menkeu baru kita.semoga dengan pengalaman dan kecerdasan bpk menkeu mampu menaikan putaran ekonomi rakyat indonesia,selamat bekerja pak,kami rakyat doakan.",22,False
smoga ga seperti pribahasa tong kosong nyaring bunyinya,1,True
"ni slah satu strategi komunikasi pasar yaitu berbicara dg penuh keoptimisan supaya IHSG kembali normal. beliau paham hal itu, semangat bapak, semoga anda diberikan kekuatan oleh Allah utk mensejahterakan rakyat Indonesia. dan tetaplah rendah hati.",36,False
"Iya benar bagian dari strategi,tpi jgn kibulin lagi aja ma rakyat,mng kita hrus optimis,tpi kan yg udh² dari org yg berpengalaman seperti bu sri mulyani msih belum maksimal,mslhnya gaji kabinet gemuk,program MBG yg terlalu banyak menguras keuangan,pemasukan khas negara hrus besar jga,itu hrus di pikirkan oleh menkeu jgan bebani pajak lagi ke rakyat lagi,mslhnya lapangan pekerjaan belum ada",2,True
Rakyat capek dengan janji manis.,0,True
"Mudah2an, SJ Menkeu yg Bru ini bs meningkatkan ekonomi minimal 7 % Krn beliau mengatakan dia sangat jago mslh perbaikan ekonomi ki.doakan.dan hasil dlm waktu TDK lama",12,False
"Lagaknya sih dia cuma jago ngomong doang, Srimul yg ""lulusan"" IMF aja belum tentu bisa apalagi orang lain. Prabowo me-reshuffle menkeu lebih ke meredakan ketegangan aja klo kata gw dripada mikirin ekonomi. Secara karir juga ngga semoncer Srimul, menkeu skrg walaupun S2 ilmu ekonomi tpi S1-nya teknik elektro, mengharapkan pertumbuhan ekonomi dri lulusan teknik elektro agak berlebihan kayaknya",1,True
Semoga Bapak dapat menaikkan nilai Rupiah dan meredenominasi Rupiah,4,False
Marilah kita smua berdoa n bersatu hati untk MENDUKUNG PEMERINTAH YTH. BPK PRES. PRABOWO N BPK WAPRES GIBRAN UNTK KEMAJUAN INDONESIA TERCINTA JNGN ADA PIHAK2 PROVOKATOR TPI CINTAILAH INDONESIA AGR LBH MAJU DAMAI SEJAHTRA,38,False
"Halah....preet... nyatanya pernyataan pernyataan orang partai gajah selama masa demo, gulingkan Prabowo kok dan berharap batre kembung dari RI 2 menduduki RI 1. Pura pura nglarang jadi profokator padahal profokatornya genk luu.",2,True
"Lulusan teknik elektro ITB, Doktor Ilmu Ekonomi dan pimpinan bidang sekuritas. Backgroundnya bagus.. Semoga bisa membuat Indonesia lebih baik lagi. Trims juga Bu Sri Mulyanii.",208,False
Bu Sri mantan Menkeu saja jebolan direktur bank dunia... kurang apa coba... selama menjabat sebagai Menkeu di era presiden RI ke 7 selama 2 periode ekonomi Indonesia sedang baik baik saja... entahlah apa yang membuat bu Sri Mulyani mengundurkan diri / diganti presiden Prabowo Subianto,32,True
Teknik elektro jadi menkeu???,10,True
"@YantoOjo beliau lebih mementing kan keselamatan keluargany terkait kasus kemarin bng, mungkin pendapat gw ini mah",12,True
@momolss mau buat robot,2,True
@YantoOjo udah muak dia sama kebathilan dalam negara kita. Udh mengabdi periide demi periide malaah dituduh menyengsarakan rakyat.,12,True
"@YantoOjo direktur bank dunia juga gak kepake, makanya cepet di ganti. sri mulyani sistem nya pake sistem IMF. makanya ekonomi terus merosot.",8,True
@YantoOjo ..maz wowo lebih milih teman nya drpd Ibu Sri Mulyani yg mengharumkan nama Indonesia di mata dunia...Satu2 ya org Indo/wanita pula yg mnjadi direktur BANK DUNIA....bukan B R I...,5,True
"Alhamdulilah ya Allah , akhirnya ganti juga",0,True
"@momolss baca dong, doktor ilmu ekonomi, ada apa indonesia dan baca sih?!",7,True
"GK usah muluk muluk, cukup jujur aja dlm bekerja..data dan fakta jangan diputar balik aja..",2,True
@YantoOjo hebat naikin pajak doank.. anak sma jg bisa,6,True
Kita harus mendukung Mentri satu ini jangan kalian olok olok,2,True
@momolss daripada Mentri keuangan dulu Abal Abal pilih mana?,1,True
Gw tau ini orang..meritokrasi lah. .mudah2an membawa kebaikan.,1,True
Banyak komen netizen busuk2 di sini. Kalau mau liat kualitas komen..cek saja akunnya...subscribe channel apa ..kalau g mutu...artinya ngemenk doang...,1,True
"Gk mungkin jadi profesor di mendikti, gelar2 gk linear",0,True
Agak skeptis. Krn cm pernah berkarya sm bumn. Ga pernah di swasta. 25thn bumn. Mknya bahasanya gampang bener di umbar. Tau betul perbaiki ekonomi. Yg bgni2 biasa yes man. Hasil kerja nol,5,True
@erics8095 soal menaikkan pajak itu bukan dominan kebijakan Menkeu...tentu ada faktor X yang membuat Menkeu menaikkan pajak .. tanpa persetujuan presiden RI tidak mungkin terjadi... Kita tunggu triwulan setelah Menkeu yang baru dilantik... hanya omong besar atau ada perubahan,2,True
"@YantoOjo Ibu ini ilmunya udah ga berguna semenjak terbuai oligarki era Jokowi ke 2.. Jadi udah ga layak, cuma kasih beban ke Rakyat doang.. Mentri Keuangan butuh orang yg fresh yg OTAKNYA ga cuma pajak makin ga berguna pengalaman Dan ke ilmuannya..",5,True
Mantap.. yang jelas dia lebih baik dari pada elu2 yang jelek2kin mentri baru.. belum aja kerja.. udah pada lu hujat.. kasih kesempatang dong ah..,1,True
"@AgusLukman-go8pl bang beban keuangan negara besar karena projek ambisius jokowi dan prabowo. Jokowi dg ikn prabowo dengan mbg. Kalau nggak utang, ya pendapatan dari pajak. Kalau mau salahin, dosa besarnya ya prabowo dan jokowi. Sri mulyani dari awal pemerintahan prabowo sempet nolak, tapi dibujuk. Karena kejadian penjarahan kemarin beliau juga sudah mengajukan pengunduran diri 2x. Protes kebijakan SM boleh, tapi lebih vokal dengan beban apbn karena program nggak urgent kayak ikn dan mbg itu lebih krusial.",2,True
"Semua tergantung Bos nya, klo bos nya ngaco, ya pasti anak buah jg ikut ngaco",1,True
@YantoOjo kalau gw jadi srimul..males lah..masa punya bos..bosnya g melindungi bawahannya...sdh rumahndijarah..mending resign.,3,True
@YantoOjo intinya bu Sri buat kebijakan mau bener mau salah pasti di salahkan Krn sudah terlalu lama jadi mentri orang sudah bosen liat nya,0,True
NGGA ADA URUSANNYA DGN ITU...PORTFOLIO NYA DIA UDAH PERNAH MEMBETULI SITUASI YG SERUPA ATAU LEBIH PARAH ..ITU YG PERLU KITA TAU,0,True
Pengen ketawa rasanya kl ada yg bilang trm ksh ke mulyani,0,True
"@YantoOjo baik baik sj ekonomi??? kl baik baik sj hutang gak akan segunung, pajak gila gilaan. Kocak lu ah",0,True
"Waduh dari teknik elektro pindah ke ekonomi.. Bumi dan langit.. Yang paham betul ekonomi n punya banyak pengalaman di bidangnya aja diganti.. Semoga kepakarannya ""benar"".. Bukan titipan atau settingan",1,True
"@YantoOjo bu Sri terlalu byk tekanan sampai nangis2 tdk baik utk kesehatan mental beliau, selain itu p.prabowo jg mementingkan stabilitas nasional, shg mmg dipilih keputusan yg terbaik",1,True
Pendidikan boleh cuma kelakuan baru diangkat ga mencerminkan pendidikan,2,True
"Percaya diri baguslah, market butuh sinyal dari pemimpinnya, dari cara bicara dia bukan sombong, tapi ngasi sinyal ke market bahwa dia jg akan pro market dan pasar, agar investment datang ke kita, i think its a good sign",0,True
"@YantoOjo baik2 saja? Karna ngutang mulu, klo baik2 sja pajak gk naik kocak",0,True
"@weasleydollie13467 pastinya Bu Sri sedih kenapa rumahnya di jarah, padahal sudah berusaha keras demi negara ini",0,True
@YantoOjo ekonomi indonesia baik2 saja????,0,True
@francishetharia6557 BRI JAUH LEBIH MULIA DARIPADA BANK DUNIA DAN IMF,0,True
@momolss salam dari kawan teknik,1,True
"S2,S3 kalau jurusan umum, gak ada apa2 nya..yg diperlukan pengalaman dan skill, mau prof sekalipun kalau gak pengalaman dan skill yg bgs, gak jamin jg",0,True
Semoga ga melirik ke pajak trus jalan keluarnya.,0,True
@YantoOjo karna memang skrg ekonomi lagi merosot seluruh dunia karna dampak covid yg lalu sampai skrg,0,True
@YantoOjo feeling gua krn rumah dia dijarah. Dia sepertinya kecewa berat krn aparat seperti membiarkan.,0,True
yg dicari tipe orang 'yes bos',0,True
sepertinya orang ini terlalu sombong ya kata2nya,0,True
Menku ini sombong .. tapi hati saya ragu.,0,True
@YantoOjo mana ad baik2 sj dngo,0,True
"Mau sepanjang apa gelar kau punya nama, toh ujung2 nya korupsi jg. Demi kesejahteraan pejabat",0,True
"@YantoOjo prestasi nya apa, trus bangga jadi Direktur IMF gitu? Prestasi buat RI, adanya Bailout Century, coba isi rekening Lo ratusan juta atau Miliar hilang gitu aja, mau Lo? Dan itu ada di zaman Sri Mulyani. Dari hutang berapa ribu Triliun, meroket tembus 8 rebu triliun. Mo dijadiin apa RI?",0,True
"Ga jamin mau lulusan dunia gaib juga, selama masih banyak koruptor sama mafia ga bakal tumbuh ekonomi kita.. semua kebijakan cuma buat kepentingan mereka para pejabat korup yang baik dan tulus pasti hilang.. dari dulu sudah begitu",0,True
@momolss apaan? mau giring opini? baca dulu deh..punya mata kan? teknik elektro cuma salah satu gelarnya,0,True
orang2 kenapa ya pada lihat teknik elektronya doang..pada ga bisa baca apa gimana? apa saking laparnya sampai buta,0,True
itu bukan sombong...tapi beliau yakin dg yg beliau katakan...karena beliau insya ALLAAH ...BISA...,0,False
Jejak digital sdh jelas Simpan baik baik Hari bulan dan tahun kedepan kita liat hasil nya Jgn cuma kata2 manis dan ujung ujung nya korupsi... Kau sedang dipantau rakyat,15,False
Anda sendiri apa kontribusi anda buat bangsa ini? Jgn cuma kata2 manis juga yg ujung2nya tidak menimbulkan suasana positif di antara kita. Lbh baik diam,0,True
"INILAH SALAH SATU YG MEMBUAT SAYA SELALU MERASA BAHAGIA SEBAGAI WARGA NEGERI INI: ""BANYAK ORANG YG SUKA SESUMBAR"",,, YANG MANA HAL SEPERTI ITU ""TERKADANG"" CUKUP MENGHIBUR YANG MENJADIKAN WARGA NEGERI SEPERTI SEJENAK DAPAT MELUPAKAN BERATNYA BEBAN HIDUP DALAM KESEHARIAN MEREKA .. ️",88,False
"ciri khas bro, banyak omon biasanya 0 besar.",4,True
Betul..aku kurang percaya klo orang sesumbar gitu. Coba becus gak orang ini ya,3,True
Ada istilah tong kosong berbunyi nyaring.alias omon omon sj. Kita tunggu buktinya.selama ini belum ada yg bisa mengalahkan menjeu srimulyani.menkeu terbaik,1,True
"Cuman ""ngedabrus, "".sombong amat.",0,True
"Tiga bulan kedepan,kita lihat kinerjanya. Ayo monetor terus langkah2 keseharianya.",1,True
"Dulu pertama kali menjabat,,, bu sri diam saja merendah...tapi kinerja wktu covid-19 sangat membanggakan sehingga negara2 lain angkat jempol melihat ekonomi indonesia yg fantastik Sehingga membuat rapat forum menkeu sedunia di bali krn ingin meniru ilmu ekonomi indonesia... Dan saat ini indonesia dapat menkeu sekelas juragan pasar loak",0,True
"Baru nongol udah petantang petenteng, kita pantau deh gimana kerjanya",0,True
@MrDanS-t3v anggaran ikn sudah di potong banyak prabowo sudah di ingatkan soal alutista apa lagi saat ini ngejar progam2 prabowo. Miris sama orang2 indo,0,True
"Yg penting optimis dulu, mau hasilnya zonk itu urusan belakangan",0,True
Calon masuk target kpk hahaha,0,True
"trus sukanya yang gimana? orang optimis di bilang sombbong, giliran yang ngayal katanya ekonomi meroket dipilih, minimal ini orang ngomong karena punya kompetensi dan pengalman, masa dipilih jadi menteri trus pesimis, mau jadi apa ekonomi kita? dikasih target 8 persen dia sendiri bilang berat, berarti kan ga sombong, sombong darimana sih ?",0,True
Menkueu baru Mantap ini ngmg nya.. Seperti meyakinkan.. Asalah ya.. Kami tggu omongan mu.. Jgn pernah kau mengecewakan bapak Presiden..,59,False
"Blm tau kerja y, jangan bang ok",1,True
Semoga terwujud,4,True
Mantap omongannya kayak bunyi kentut,1,True
"Di pasar sama di istana sangat beda ,",1,True
Semoga tdk seperti srimulyani ekonomi amburadul hanya bikin utang menumpuk ga pernah ada solusinya,2,True
Mirip bapak dalang dalam wayang,2,True
RAHAYU,0,False
"Sepertinya arahnya positip,mari kita dukung.",47,False
memburuk iya...Bu Sri Mulyani itu menkeu terbaik di Asia.,2,True
"Kalau saya malah agak ragu, liat komentar agak gimana aja gitu",0,True
Okelah pak terus turunkan pajak yg membebani masyarakat,1,True
"@yohanesnugrohowidiyantoph.5226 belom di coba, mudah2an ini lebih baik ketimbang yang ono apa2 dipajakin",0,True
Alhamdullilah...,5,False
"keliatan menteri baru sangat pede,mudahan omonganya sesuai dg perbuatanya",14,False
Takutnya awal awal kehancurannya,1,True
"Gue suka sikap optimisme nya beliau, semoga terwujud",0,False
"Optimis harus tapi jangan sombong ya Pak itu nasehat Rakyat. Buat Ibu Sri Muliyani, terimakasih buk buat kerja kerasnya selama ini, Jasa2 ibu sangat besar buat bangsa ini. Sehat selalu ya Ibu",5,False
"Pajak itu menggencett rakyat, kok dianggap prestasi. Itu uang dari tambang yang digarong oligarki kalau bisa dinasionalisasi baru namanya prestasi.",1,True
